TaxonomyID,TaxonomyName,TaxonomyRank,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
221298,Westiellopsis prolifica,species,3,0,3,0,3,0,3,0
296823,uncultured Dermatophilus sp.,species,1,0,1,0,1,0,1,0
1122576,Pseudomonas sp. L2(2011),species,1,0,1,0,1,0,1,0
272918,Nesterenkonia sandarakina,species,1,0,1,0,1,0,1,0
649560,uncultured Oerskovia sp.,species,1,0,1,0,1,0,1,0
57037,Lactobacillus zeae,species,1,0,1,0,1,0,1,0
33973,Acidobacterium,genus,8,0,8,0,8,0,8,0
1076,Rhodopseudomonas palustris,species,2,0,2,0,2,0,2,0
186817,Bacillaceae,family,271,26,271,26,271,26,271,26
338369,gamma proteobacterium iEDC77,species,1,0,1,0,1,0,1,0
29321,Turicella otitidis,species,2,0,2,0,2,0,2,0
32207,Rothia,genus,36,2,36,2,36,2,36,2
444599,Hansschlegelia,genus,1,0,1,0,1,0,1,0
179882,uncultured Thermus/Deinococcus group bacterium,species,2,0,2,0,2,0,2,0
75682,Oxalobacteraceae,family,54,4,54,4,54,4,54,4
907778,Roseomonas musae,species,17,0,17,0,17,0,17,0
1156577,Lactobacillus sp. HG209,species,1,0,1,0,1,0,1,0
114051,uncultured Micrococcus sp.,species,2,0,2,0,2,0,2,0
314007,environmental samples,no rank,3,0,3,0,3,0,3,0
442439,Calothrix contarenii BDU 40141,no rank,1,0,1,0,1,0,1,0
447830,Endomicrobia,class,1,0,1,0,1,0,1,0
320875,Ruminococcus sp. CE2,species,4,0,4,0,4,0,4,0
409,Methylobacterium sp.,species,13,0,13,0,13,0,13,0
182690,uncultured Achromobacter sp.,species,3,0,3,0,3,0,3,0
674508,Microbacterium sp. 78-15,species,4,0,4,0,4,0,4,0
1073898,gamma proteobacterium R18-5,species,1,0,1,0,1,0,1,0
190530,uncultured Acidobacteriales bacterium,species,20,0,20,0,20,0,20,0
83676,Nocardiopsaceae,family,2,0,2,0,2,0,2,0
529923,Phormidium irriguum,species,2,0,2,0,2,0,2,0
426339,Streptomyces sp. BJ31,species,1,0,1,0,1,0,1,0
1218241,Xanthobacter sp. enrichment culture clone CTH.010.L,species,4,0,4,0,4,0,4,0
135094,environmental samples,no rank,18,0,18,0,18,0,18,0
1569,Sporosarcina,genus,2,0,2,0,2,0,2,0
57727,environmental samples,no rank,188,5,188,5,188,5,188,5
77674,Paracraurococcus,genus,27,2,27,2,27,2,27,2
540536,Marinobacter sp. NIOB 779,species,1,0,1,0,1,0,1,0
188475,uncultured Holophaga sp.,species,29,0,29,0,29,0,29,0
1048290,Microbacteriaceae bacterium CrP,species,1,0,1,0,1,0,1,0
183213,uncultured Nostocales cyanobacterium,species,248,0,248,0,248,0,248,0
29547,Epsilonproteobacteria,class,58,8,58,8,58,8,58,8
1216062,Desulfotomaculum sp. TGB60-1,species,1,0,1,0,1,0,1,0
49,Polyangiaceae,family,6,0,6,0,6,0,6,0
60919,Sanguibacter,genus,3,0,3,0,3,0,3,0
339167,uncultured Lactobacillales bacterium,species,109,0,109,0,109,0,109,0
152509,uncultured Bacteroidetes bacterium,species,206,9,206,9,206,9,206,9
227290,Rhizobium/Agrobacterium group,no rank,183,10,183,10,183,10,183,10
414674,alpha proteobacterium AEOC030,species,2,0,2,0,2,0,2,0
147452,Staphylococcus saprophyticus subsp. saprophyticus,subspecies,5,0,5,0,5,0,5,0
694441,gamma proteobacterium B14,species,1,0,1,0,1,0,1,0
129699,environmental samples,no rank,63,0,63,0,63,0,63,0
151988,environmental samples,no rank,6,0,6,0,6,0,6,0
97818,environmental samples,no rank,110,0,110,0,110,0,110,0
385,Rhizobium leguminosarum bv. phaseoli,no rank,1,0,1,0,1,0,1,0
174390,uncultured Spirochaeta sp.,species,13,0,13,0,13,0,13,0
436939,Paracoccus sp. W1b,species,1,0,1,0,1,0,1,0
165696,Novosphingobium,genus,8,0,8,0,8,0,8,0
341827,Micrococcus sp. UST040911-037,species,9,0,9,0,9,0,9,0
197504,uncultured Aeromonadaceae bacterium,species,11,0,11,0,11,0,11,0
89277,environmental samples,no rank,16,0,16,0,16,0,16,0
40136,Oligotropha,genus,2,0,2,0,2,0,2,0
1032318,Nocardioides sp. LCK-2009.30,species,9,0,9,0,9,0,9,0
292629,Anaerolineales,order,2,0,2,0,2,0,2,0
404361,Chroococcidiopsis sp. CC4,species,1,0,1,0,1,0,1,0
211966,uncultured Kineosporia sp.,species,10,0,10,0,10,0,10,0
290601,environmental samples,no rank,5,0,5,0,5,0,5,0
198591,Gordonia sp. PSRB12,species,12,0,12,0,12,0,12,0
152507,uncultured actinobacterium,species,898,69,898,69,898,69,898,69
152575,uncultured Chloroflexales bacterium,species,1,0,1,0,1,0,1,0
194924,Desulfovibrionaceae,family,1,0,1,0,1,0,1,0
943260,Kineosporia sp. LW-11,species,7,0,7,0,7,0,7,0
578222,Zhihengliuella salsuginis,species,1,0,1,0,1,0,1,0
73029,Dechloromonas,genus,32,3,32,3,32,3,32,3
1136484,Novosphingobium sp. LPPA 957,species,2,0,2,0,2,0,2,0
189779,Nitrospiraceae,family,4,0,4,0,4,0,4,0
499801,environmental samples,no rank,3,0,3,0,3,0,3,0
707174,Pseudomonas sp. Pm2(2010),species,1,0,1,0,1,0,1,0
412391,environmental samples,no rank,8,0,8,0,8,0,8,0
447467,Simiduia,genus,1,0,1,0,1,0,1,0
141278,uncultured sheep mite bacterium Llangefni 57,species,2,0,2,0,2,0,2,0
426421,Sediminibacterium salmoneum,species,5,0,5,0,5,0,5,0
1862,Dermatophilus,genus,1,0,1,0,1,0,1,0
271084,environmental samples,no rank,1,0,1,0,1,0,1,0
1275,Kocuria rosea,species,1,0,1,0,1,0,1,0
816,Bacteroides,genus,2,0,2,0,2,0,2,0
1077990,Rhizobium sp. Sand_R2A_G11,species,11,0,11,0,11,0,11,0
56106,Cylindrospermum,genus,3,0,3,0,3,0,3,0
214039,environmental samples,no rank,4,0,4,0,4,0,4,0
412408,Pseudomonas sp. Z49zhy,species,1,0,1,0,1,0,1,0
33958,Lactobacillaceae,family,1758,1265,1758,1265,1758,1265,1758,1265
406564,Acinetobacter sp. B11,species,1,0,1,0,1,0,1,0
174389,environmental samples,no rank,13,0,13,0,13,0,13,0
47671,Lautropia mirabilis,species,6,2,6,2,6,2,6,2
189703,environmental samples,no rank,36,2,36,2,36,2,36,2
366361,Kaistia sp. BBTR58,species,1,0,1,0,1,0,1,0
152166,Microbacterium sp. A8-2,species,4,0,4,0,4,0,4,0
293323,environmental samples,no rank,8,0,8,0,8,0,8,0
249523,Aestuariibacter,genus,1,0,1,0,1,0,1,0
934402,Pseudomonas sp. SGb423,species,1,0,1,0,1,0,1,0
935999,Pseudomonas sp. BSH89,species,1,0,1,0,1,0,1,0
1202465,Dehalococcoidales,order,1,0,1,0,1,0,1,0
539842,Methylobacterium sp. D5,species,4,0,4,0,4,0,4,0
211455,uncultured Pseudonocardia sp.,species,1,0,1,0,1,0,1,0
930166,Pseudomonas brassicacearum,species,1,0,1,0,1,0,1,0
330780,unclassified Prochlorales,no rank,2,0,2,0,2,0,2,0
665565,Streptomyces sp. WLN-001,species,1,0,1,0,1,0,1,0
271059,environmental samples,no rank,1,0,1,0,1,0,1,0
85011,Streptomycineae,suborder,221,0,221,0,221,0,221,0
645245,Thalassobacter sp. E-3,species,1,0,1,0,1,0,1,0
331630,uncultured Erysipelotrichaceae bacterium,species,3,0,3,0,3,0,3,0
980878,Leptolyngbya foveolarum VP1-08,no rank,3,0,3,0,3,0,3,0
385247,uncultured Leptonema sp.,species,2,0,2,0,2,0,2,0
697024,unclassified Corynebacterineae,no rank,15,0,15,0,15,0,15,0
70745,environmental samples,no rank,8,0,8,0,8,0,8,0
452309,environmental samples,no rank,1,0,1,0,1,0,1,0
58841,environmental samples,no rank,7,0,7,0,7,0,7,0
1114608,Rhizobium sp. LC561,species,2,0,2,0,2,0,2,0
1428,Bacillus thuringiensis,species,3,0,3,0,3,0,3,0
36823,Gordonia sputi,species,3,0,3,0,3,0,3,0
1335,Streptococcus equinus,species,107,0,107,0,107,0,107,0
543118,uncultured Flexithrix sp.,species,1,0,1,0,1,0,1,0
454925,Brasilonema roberti-lamyi,species,2,0,2,0,2,0,2,0
911,Nitrobacter,genus,3,0,3,0,3,0,3,0
351359,environmental samples,no rank,3,0,3,0,3,0,3,0
182269,Aurantimonas,genus,28,5,28,5,28,5,28,5
1283313,Alloprevotella,genus,1,0,1,0,1,0,1,0
686597,Martelella sp. AD-3,species,1,0,1,0,1,0,1,0
447826,uncultured Synergistetes bacterium,species,99,0,99,0,99,0,99,0
188649,Tetrasphaera sp. Ellin140,species,1,0,1,0,1,0,1,0
1833,Rhodococcus erythropolis,species,41,0,41,0,41,0,41,0
197514,uncultured Propionibacterineae bacterium,species,464,0,464,0,464,0,464,0
302911,Bifidobacterium animalis subsp. lactis,subspecies,10,0,10,0,10,0,10,0
310702,environmental samples,no rank,154,36,154,36,154,36,154,36
269660,Methylobacterium brachiatum,species,96,0,96,0,96,0,96,0
1716,Corynebacterium,genus,174,36,174,36,174,36,174,36
90316,unclassified Microbacteriaceae,no rank,1,0,1,0,1,0,1,0
349272,environmental samples,no rank,9,0,9,0,9,0,9,0
442862,uncultured Brasilonema sp.,species,17,0,17,0,17,0,17,0
1150516,Microlunatus sp. MN12-24,species,7,0,7,0,7,0,7,0
336260,Thermovirga,genus,1,0,1,0,1,0,1,0
87459,Propionibacterium sp. V07/12348,species,0,1,0,1,0,1,0,1
1150517,Microlunatus sp. MN2-10,species,1,0,1,0,1,0,1,0
85993,Hydrogenophilus hirschii,species,1,0,1,0,1,0,1,0
1136538,Firmicutes bacterium enrichment culture clone CTBE CDB1001H03,species,2,0,2,0,2,0,2,0
57702,environmental samples,no rank,38,0,38,0,38,0,38,0
1076331,Arsenicicoccus dermatophilus,species,2,0,2,0,2,0,2,0
914537,Bacteroidetes bacterium WD309,species,1,0,1,0,1,0,1,0
46123,Abiotrophia,genus,2,0,2,0,2,0,2,0
157149,uncultured Thermus sp.,species,15,0,15,0,15,0,15,0
549818,uncultured Steroidobacter sp.,species,2,0,2,0,2,0,2,0
184209,environmental samples,no rank,1,0,1,0,1,0,1,0
191494,Conexibacter,genus,12,0,12,0,12,0,12,0
914507,alpha proteobacterium WD176,species,2,0,2,0,2,0,2,0
474960,Hydrogenoanaerobacterium saccharovorans,species,1,0,1,0,1,0,1,0
134213,environmental samples,no rank,26,0,26,0,26,0,26,0
1108789,Enterococcus sp. enrichment culture clone DWSRK141,species,1,0,1,0,1,0,1,0
1049580,Arsenicicoccus sp. NIO-201104,species,3,0,3,0,3,0,3,0
39840,Desulforhabdus,genus,22,0,22,0,22,0,22,0
457939,Calothrix sp. KVSF5,species,2,0,2,0,2,0,2,0
203691,Spirochaetes,phylum,35,4,35,4,35,4,35,4
217139,uncultured Acetobacterium sp.,species,6,0,6,0,6,0,6,0
579310,actinobacterium MS-B-40,species,2,0,2,0,2,0,2,0
33974,unclassified Firmicutes sensu stricto,no rank,2,0,2,0,2,0,2,0
492346,Pseudomonas sp. PGBw6,species,1,0,1,0,1,0,1,0
70992,Flexithrix,genus,1,0,1,0,1,0,1,0
1203,Scytonema,genus,5,0,5,0,5,0,5,0
183756,uncultured Methanosaeta sp.,species,2,0,2,0,2,0,2,0
227322,uncultured Paenibacillus sp.,species,17,0,17,0,17,0,17,0
1185,Rivulariaceae,family,10,1,10,1,10,1,10,1
459274,uncultured Salinibacterium sp.,species,1,0,1,0,1,0,1,0
2747,Carnobacterium,genus,6,8,6,8,6,8,6,8
353169,Pseudomonas sp. EC2-07-4,species,1,0,1,0,1,0,1,0
392094,Planococcus sp. G6,species,1,0,1,0,1,0,1,0
876339,Pseudomonas sp. enrichment culture clone AJAR-J2,species,2,0,2,0,2,0,2,0
1288120,Anaerococcus senegalensis,species,2,0,2,0,2,0,2,0
1169908,Caulobacter sp. PeniS4C2,species,2,0,2,0,2,0,2,0
1164288,Lactobacillales bacterium 'ARUP UnID 615',species,18,0,18,0,18,0,18,0
1163667,Stigonema sp. WI53,species,2,0,2,0,2,0,2,0
469655,Thioalkalibacter,genus,2,0,2,0,2,0,2,0
194373,uncultured Hyphomicrobium sp.,species,1,0,1,0,1,0,1,0
199684,uncultured Bradyrhizobium sp.,species,32,2,32,2,32,2,32,2
472178,Nocardioides basaltis,species,3,0,3,0,3,0,3,0
80811,Cystobacterineae,suborder,26,0,26,0,26,0,26,0
1313,Streptococcus pneumoniae,species,2,0,2,0,2,0,2,0
98187,environmental samples,no rank,6,0,6,0,6,0,6,0
198588,bacterium PSRB11,species,14,0,14,0,14,0,14,0
561,Escherichia,genus,1,1,1,1,1,1,1,1
263913,uncultured Erythrobacter sp.,species,1,0,1,0,1,0,1,0
1050703,Synechococcus sp. RCC524,species,1,0,1,0,1,0,1,0
657445,Francisella noatunensis,species,6,0,6,0,6,0,6,0
759354,environmental samples,no rank,1,0,1,0,1,0,1,0
1095231,Synechococcus sp. KUAC 3049,species,1,0,1,0,1,0,1,0
712598,Selenomonas sp. oral taxon H64,species,2,1,2,1,2,1,2,1
1133648,Rhodococcus sp. CH69,species,1,0,1,0,1,0,1,0
186660,green non-sulfur bacterium B1-5,species,1,0,1,0,1,0,1,0
460266,Geminocystis papuanica PAP1,no rank,2,0,2,0,2,0,2,0
61432,unclassified Flavobacteriaceae,no rank,2,0,2,0,2,0,2,0
453416,environmental samples,no rank,2,0,2,0,2,0,2,0
67819,Armatimonadetes,phylum,5,0,5,0,5,0,5,0
1170065,Kineococcus sp. P3717,species,6,1,6,1,6,1,6,1
76892,Caulobacteraceae,family,95,8,95,8,95,8,95,8
442438,Calothrix contarenii,species,1,0,1,0,1,0,1,0
1021,Beggiatoa,genus,1,0,1,0,1,0,1,0
263009,Spirosoma sp. 2.9,species,1,0,1,0,1,0,1,0
501496,Porphyromonas bennonis,species,1,0,1,0,1,0,1,0
314344,Mariprofundus ferrooxydans,species,1,0,1,0,1,0,1,0
208548,uncultured Neisseriaceae bacterium,species,10,0,10,0,10,0,10,0
194249,uncultured Rhodococcus sp.,species,63,0,63,0,63,0,63,0
458031,unclassified Acidobacteria,no rank,2,0,2,0,2,0,2,0
558314,Desulfurobacteriaceae,family,1,0,1,0,1,0,1,0
47715,Lactobacillus rhamnosus,species,7,0,7,0,7,0,7,0
539738,Bacillales Family XI. Incertae Sedis,no rank,36,8,36,8,36,8,36,8
120021,environmental samples,no rank,1,0,1,0,1,0,1,0
257456,environmental samples,no rank,47,0,47,0,47,0,47,0
1159898,Oscillatoria sp. SAP,species,2,0,2,0,2,0,2,0
1147857,cyanobacterium enrichment culture clone 2_4_2.4.4_F04-T7,species,2,0,2,0,2,0,2,0
293325,environmental samples,no rank,2,0,2,0,2,0,2,0
359916,Pelomonas sp. On15,species,3,0,3,0,3,0,3,0
34062,Moraxella osloensis,species,1,0,1,0,1,0,1,0
131548,environmental samples,no rank,17,0,17,0,17,0,17,0
118969,Legionellales,order,6,0,6,0,6,0,6,0
85009,Propionibacterineae,suborder,704,22,704,22,704,22,704,22
360908,environmental samples,no rank,7,0,7,0,7,0,7,0
425,Methylosinus,genus,2,0,2,0,2,0,2,0
53365,Catellatospora,genus,1,0,1,0,1,0,1,0
83763,Succinivibrionaceae,family,2,0,2,0,2,0,2,0
206044,Vulcanithermus,genus,1,0,1,0,1,0,1,0
1041743,Methylobacterium sp. MG-2011-78-DC,species,5,0,5,0,5,0,5,0
85413,Bosea,genus,2,0,2,0,2,0,2,0
1191052,Streptococcus sp. XJ-RY-5,species,2,0,2,0,2,0,2,0
1210928,Pseudomonas sp. OUC1,species,2,0,2,0,2,0,2,0
336765,uncultured Spirulina sp.,species,1,0,1,0,1,0,1,0
158750,environmental samples,no rank,8,0,8,0,8,0,8,0
234430,bacterium Ellin6110,species,1,0,1,0,1,0,1,0
944310,Cellulomonas sp. TSU-01,species,1,0,1,0,1,0,1,0
1147979,cyanobacterium enrichment culture clone A_4_A.3.7_C02-T7,species,1,0,1,0,1,0,1,0
300093,Rhizobium sp. AC91e,species,1,0,1,0,1,0,1,0
186806,Eubacteriaceae,family,20,2,20,2,20,2,20,2
357386,Pseudomonas sp. F6,species,38,0,38,0,38,0,38,0
496880,environmental samples,no rank,1,0,1,0,1,0,1,0
1613,Lactobacillus fermentum,species,4,0,4,0,4,0,4,0
415218,Marihabitans asiaticum,species,1,0,1,0,1,0,1,0
712444,Porphyromonas sp. oral taxon C34,species,4,0,4,0,4,0,4,0
203692,Spirochaetia,class,35,4,35,4,35,4,35,4
1386,Bacillus,genus,188,22,188,22,188,22,188,22
84995,Rubrobacteridae,subclass,69,0,69,0,69,0,69,0
86671,Roseospira,genus,1,1,1,1,1,1,1,1
453412,uncultured Thermotogae bacterium,species,1,0,1,0,1,0,1,0
502142,environmental samples,no rank,1,0,1,0,1,0,1,0
207340,Roseomonas mucosa,species,11,0,11,0,11,0,11,0
865709,Prevotella sp. sp3-iso-ab9x2,species,1,0,1,0,1,0,1,0
339676,Clostridium metallolevans,species,1,0,1,0,1,0,1,0
697676,actinobacterium IIIL_D,species,1,0,1,0,1,0,1,0
114552,environmental samples,no rank,7,0,7,0,7,0,7,0
158751,uncultured Acidovorax sp.,species,8,0,8,0,8,0,8,0
134622,environmental samples,no rank,1,0,1,0,1,0,1,0
293428,uncultured Anaerococcus sp.,species,2,0,2,0,2,0,2,0
158795,uncultured Thermomicrobium sp.,species,56,3,56,3,56,3,56,3
69542,environmental samples,no rank,1,0,1,0,1,0,1,0
33870,Coriobacterium,genus,2,0,2,0,2,0,2,0
642,Aeromonas,genus,5,0,5,0,5,0,5,0
267408,Arsenicicoccus,genus,6,0,6,0,6,0,6,0
1104774,Aurantimonas sp. YJ05,species,1,0,1,0,1,0,1,0
143079,environmental samples,no rank,16,0,16,0,16,0,16,0
580371,Mariprofundales,order,1,0,1,0,1,0,1,0
340486,Candidatus Prevotella conceptionensis,species,3,0,3,0,3,0,3,0
357,Agrobacterium,genus,22,0,22,0,22,0,22,0
57028,Algoriphagus ratkowskyi,species,1,0,1,0,1,0,1,0
417997,uncultured Sphingobacteriales cum 'Crenotrichaceae' bacterium,species,1,0,1,0,1,0,1,0
146507,aphid secondary symbionts,no rank,1,0,1,0,1,0,1,0
402649,Actinomycetospora,genus,2,0,2,0,2,0,2,0
259941,environmental samples,no rank,1,0,1,0,1,0,1,0
904065,environmental samples,no rank,2,0,2,0,2,0,2,0
349842,Pseudomonas sp. 7039,species,1,0,1,0,1,0,1,0
212695,uncultured Flavobacteriia bacterium,species,1,0,1,0,1,0,1,0
864702,Oscillatoriales cyanobacterium JSC-12,species,1,0,1,0,1,0,1,0
650399,Pseudomonas sp. G12a-1,species,1,0,1,0,1,0,1,0
879967,environmental samples,no rank,1,0,1,0,1,0,1,0
203491,Fusobacteriales,order,103,42,103,42,103,42,103,42
1185793,Lactococcus sp. enrichment culture clone V-S2_82,species,3,0,3,0,3,0,3,0
189996,uncultured Thiobacillus sp.,species,6,0,6,0,6,0,6,0
1191411,Leifsonia sp. YN-19,species,1,0,1,0,1,0,1,0
1151543,Conchiformibius sp. canine oral taxon 286,species,1,0,1,0,1,0,1,0
186650,Microvirga,genus,13,1,13,1,13,1,13,1
450708,uncultured Actinomadura sp.,species,4,0,4,0,4,0,4,0
427926,Dethiobacter alkaliphilus,species,3,0,3,0,3,0,3,0
501770,Roseomonas sp. VTT E-073093,species,4,0,4,0,4,0,4,0
2062,Streptomycetaceae,family,220,0,220,0,220,0,220,0
89304,environmental samples,no rank,4,0,4,0,4,0,4,0
1078398,Bacillus sp. R-93,species,1,0,1,0,1,0,1,0
186801,Clostridia,class,687,44,687,44,687,44,687,44
481450,Hapalosiphon hibernicus BZ-3-1,no rank,1,0,1,0,1,0,1,0
350630,uncultured Chelatococcus sp. FR046,species,2,0,2,0,2,0,2,0
147802,Lactobacillus iners,species,1,0,1,0,1,0,1,0
88875,Ferribacterium,genus,49,0,49,0,49,0,49,0
415074,gamma proteobacterium RBE1CD-87,species,1,0,1,0,1,0,1,0
453417,uncultured Rubrobacterales bacterium,species,2,0,2,0,2,0,2,0
487342,uncultured Azohydromonas sp.,species,1,0,1,0,1,0,1,0
1988,Actinomadura,genus,7,0,7,0,7,0,7,0
507526,secondary symbiont type Ars of Stomaphis cupressi,species,1,0,1,0,1,0,1,0
408088,Pseudomonas sp. D4-2,species,2,0,2,0,2,0,2,0
29466,Veillonella parvula,species,3,2,3,2,3,2,3,2
53413,Xanthomonas axonopodis,species,1,0,1,0,1,0,1,0
1883,Streptomyces,genus,17,0,17,0,17,0,17,0
267888,Pseudoalteromonadaceae,family,7,0,7,0,7,0,7,0
415230,Phormidium boryanum,species,0,1,0,1,0,1,0,1
910536,Legionella sp. HYMO-6,species,1,0,1,0,1,0,1,0
486,Neisseria lactamica,species,2,0,2,0,2,0,2,0
28112,Tannerella forsythia,species,3,2,3,2,3,2,3,2
114709,environmental samples,no rank,4,0,4,0,4,0,4,0
134234,environmental samples,no rank,0,1,0,1,0,1,0,1
543023,uncultured Truepera sp.,species,1,0,1,0,1,0,1,0
1185838,Staphylococcus sp. enrichment culture clone WW1_3-6,species,1,0,1,0,1,0,1,0
23,Shewanella colwelliana,species,1,0,1,0,1,0,1,0
50423,environmental samples,no rank,759,0,759,0,759,0,759,0
2433,Roseobacter,genus,6,0,6,0,6,0,6,0
559608,Pseudomonas sp. ITSI21,species,11,0,11,0,11,0,11,0
272630,Methylobacterium extorquens AM1,no rank,2,0,2,0,2,0,2,0
931998,uncultured Salirhabdus sp.,species,1,0,1,0,1,0,1,0
117747,Sphingobacteriia,class,26,4,26,4,26,4,26,4
866462,Mycoplana sp. 5-52,species,2,0,2,0,2,0,2,0
186828,Carnobacteriaceae,family,390,26,390,26,390,26,390,26
669357,Geminocystis,genus,2,0,2,0,2,0,2,0
187857,Aquificae,class,4,0,4,0,4,0,4,0
651290,uncultured Singulisphaera sp.,species,5,0,5,0,5,0,5,0
585530,Brevibacterium mcbrellneri ATCC 49030,no rank,1,0,1,0,1,0,1,0
1151558,Treponema sp. canine oral taxon 325,species,1,0,1,0,1,0,1,0
293435,uncultured Anaeromyxobacter sp.,species,9,0,9,0,9,0,9,0
200795,Chloroflexi,phylum,406,243,406,243,406,243,406,243
1157295,actinobacterium P27,species,1,0,1,0,1,0,1,0
120961,Roseiflexus,genus,5,0,5,0,5,0,5,0
38769,unclassified Halomonadaceae,no rank,1,0,1,0,1,0,1,0
38501,Blastococcus,genus,4,0,4,0,4,0,4,0
708629,uncultured Candidatus Solibacter sp.,species,1,0,1,0,1,0,1,0
1151509,Fusobacterium sp. canine oral taxon 189,species,1,0,1,0,1,0,1,0
31993,Methylocystaceae,family,4,0,4,0,4,0,4,0
1304,Streptococcus salivarius,species,13,6,13,6,13,6,13,6
430691,uncultured Magnetobacterium sp.,species,2,0,2,0,2,0,2,0
186824,Thermoactinomycetaceae,family,1,0,1,0,1,0,1,0
220137,uncultured Mollicutes bacterium,species,2,0,2,0,2,0,2,0
1155909,Rhizobium sp. VCS-38,species,2,0,2,0,2,0,2,0
316232,[Microcystis] holsatica NIES-43,no rank,1,0,1,0,1,0,1,0
1189229,Kocuria sp. BACT-14,species,2,0,2,0,2,0,2,0
475,Moraxella,genus,3,0,3,0,3,0,3,0
238201,environmental samples,no rank,20,0,20,0,20,0,20,0
482,Neisseria,genus,20,0,20,0,20,0,20,0
655813,Streptococcus oralis ATCC 35037,no rank,1,0,1,0,1,0,1,0
1176209,Nocardioides sp. KP62,species,1,0,1,0,1,0,1,0
585402,uncultured Flammeovirgaceae bacterium,species,2,0,2,0,2,0,2,0
204434,Acidobacteriaceae,family,18,0,18,0,18,0,18,0
76856,Fusobacterium nucleatum subsp. nucleatum,subspecies,1,0,1,0,1,0,1,0
35829,Acetivibrio,genus,3,0,3,0,3,0,3,0
474983,environmental samples,no rank,28,0,28,0,28,0,28,0
259323,environmental samples,no rank,3,0,3,0,3,0,3,0
622,Shigella dysenteriae,species,1,0,1,0,1,0,1,0
135623,Vibrionales,order,14,0,14,0,14,0,14,0
85007,Corynebacterineae,suborder,696,206,696,206,696,206,696,206
1575,Leifsonia xyli,species,9,0,9,0,9,0,9,0
1163069,actinomycete B1,species,3,0,3,0,3,0,3,0
1045808,Rhodococcus sp. YL-1,species,1,0,1,0,1,0,1,0
263762,environmental samples,no rank,3,0,3,0,3,0,3,0
31966,Leifsonia xyli subsp. cynodontis,subspecies,9,0,9,0,9,0,9,0
46225,Moraxella,subgenus,3,0,3,0,3,0,3,0
1396,Bacillus cereus,species,10,0,10,0,10,0,10,0
882054,Dolichospermum flos-aquae PMC208.03,no rank,1,0,1,0,1,0,1,0
133827,environmental samples,no rank,6,0,6,0,6,0,6,0
498750,environmental samples,no rank,3,0,3,0,3,0,3,0
28453,Sphingobacterium,genus,6,1,6,1,6,1,6,1
28100,Phyllobacterium,genus,8,2,8,2,8,2,8,2
321929,environmental samples,no rank,29,0,29,0,29,0,29,0
249596,Dactylosporangium sp. 384A08,species,1,0,1,0,1,0,1,0
207954,Neptuniibacter caesariensis,species,2,0,2,0,2,0,2,0
211929,environmental samples,no rank,1,0,1,0,1,0,1,0
167973,uncultured Lactococcus sp.,species,5,0,5,0,5,0,5,0
312867,uncultured Geodermatophilaceae bacterium,species,2,0,2,0,2,0,2,0
119069,Hydrogenophilales,order,11,0,11,0,11,0,11,0
117769,environmental samples,no rank,4,1,4,1,4,1,4,1
932198,Pseudomonas sp. M47tronco1,species,1,0,1,0,1,0,1,0
1115040,Marinobacter sp. MML1905,species,1,0,1,0,1,0,1,0
237612,Sphingomonas panni,species,1,0,1,0,1,0,1,0
189678,uncultured Brevibacterium sp.,species,7,0,7,0,7,0,7,0
81426,unclassified Bradyrhizobiaceae,no rank,1,0,1,0,1,0,1,0
135617,Thiotrichaceae,family,6,0,6,0,6,0,6,0
255475,Aurantimonadaceae,family,49,20,49,20,49,20,49,20
188056,uncultured Burkholderiaceae bacterium,species,3,0,3,0,3,0,3,0
507,Alcaligenes,genus,2,0,2,0,2,0,2,0
273523,Lactobacillus animata,species,12,0,12,0,12,0,12,0
153491,Alysiella crassa,species,1,0,1,0,1,0,1,0
343219,Veillonella sp. oral clone R3,species,2,0,2,0,2,0,2,0
220136,environmental samples,no rank,2,0,2,0,2,0,2,0
477278,Caldanaerobacter proteolyticus,species,1,0,1,0,1,0,1,0
655306,uncultured Erysipelotrichales bacterium,species,1,0,1,0,1,0,1,0
92932,Pantoea cedenensis,species,1,0,1,0,1,0,1,0
2070,Pseudonocardiaceae,family,7,0,7,0,7,0,7,0
85031,Nakamurellaceae,family,4,0,4,0,4,0,4,0
124589,bacterium CBS4-15,species,1,0,1,0,1,0,1,0
223185,uncultured Thiothrix sp.,species,3,0,3,0,3,0,3,0
712641,Streptococcus sp. oral taxon C08,species,2,0,2,0,2,0,2,0
330250,Propionibacterium sp. Ob aa 02,species,1,0,1,0,1,0,1,0
135619,Oceanospirillales,order,35,0,35,0,35,0,35,0
1156809,Acetobacteraceae bacterium GIMN 1.016,species,20,0,20,0,20,0,20,0
